# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 22 37 13.35 126.51 29.45 120.20 81.87
2023 05 04 22 38 13.19 126.55 29.14 120.20 81.50
2023 05 04 22 39 13.03 126.59 28.83 120.19 81.14
2023 05 04 22 40 12.87 126.64 28.52 120.19 80.78
2023 05 04 22 41 12.71 126.68 28.22 120.19 80.43
2023 05 04 22 42 12.55 126.73 27.91 120.18 80.08
2023 05 04 22 43 12.40 126.78 27.61 120.18 79.74
2023 05 04 22 44 12.24 126.84 27.31 120.17 79.40
2023 05 04 22 45 12.08 126.89 27.01 120.17 79.07
2023 05 04 22 46 11.92 126.95 26.71 120.17 78.74
2023 05 04 22 47 11.76 127.00 26.41 120.16 78.41
2023 05 04 22 48 11.61 127.06 26.12 120.16 78.10
2023 05 04 22 49 11.45 127.13 25.82 120.15 77.78
2023 05 04 22 50 11.29 127.19 25.53 120.15 77.47
2023 05 04 22 51 11.14 127.26 25.24 120.14 77.17
2023 05 04 22 52 10.98 127.32 24.96 120.13 76.87
2023 05 04 22 53 10.82 127.39 24.67 120.13 76.57
2023 05 04 22 54 10.67 127.46 24.39 120.12 76.28
2023 05 04 22 55 10.51 127.54 24.10 120.12 75.99
2023 05 04 22 56 10.36 127.61 23.83 120.11 75.71
2023 05 04 22 57 10.20 127.69 23.55 120.10 75.43
2023 05 04 22 58 10.05 127.77 23.27 120.10 75.15
2023 05 04 22 59 9.89 0.00 0.00 0.00 0.00
2023 05 04 23 00 9.74 0.00 0.00 0.00 0.00
2023 05 04 23 01 9.58 0.00 0.00 0.00 0.00
2023 05 04 23 02 9.43 0.00 0.00 0.00 0.00
2023 05 04 23 03 9.27 0.00 0.00 0.00 0.00
2023 05 04 23 04 9.12 0.00 0.00 0.00 0.00
2023 05 04 23 05 8.96 0.00 0.00 0.00 0.00
2023 05 04 23 06 8.81 0.00 0.00 0.00 0.00
2023 05 04 23 07 8.66 0.00 0.00 0.00 0.00
2023 05 04 23 08 8.50 0.00 0.00 0.00 0.00
2023 05 04 23 09 8.35 0.00 0.00 0.00 0.00
2023 05 04 23 10 8.20 0.00 0.00 0.00 0.00
2023 05 04 23 11 8.04 0.00 0.00 0.00 0.00
2023 05 04 23 12 7.89 0.00 0.00 0.00 0.00
2023 05 04 23 13 7.74 0.00 0.00 0.00 0.00
2023 05 04 23 14 7.59 0.00 0.00 0.00 0.00
2023 05 04 23 15 7.44 0.00 0.00 0.00 0.00
2023 05 04 23 16 7.29 0.00 0.00 0.00 0.00
2023 05 04 23 17 7.13 0.00 0.00 0.00 0.00
2023 05 04 23 18 6.98 0.00 0.00 0.00 0.00
2023 05 04 23 19 6.83 0.00 0.00 0.00 0.00
2023 05 04 23 20 6.68 0.00 0.00 0.00 0.00
2023 05 04 23 21 6.53 0.00 0.00 0.00 0.00
2023 05 04 23 22 6.38 0.00 0.00 0.00 0.00
2023 05 04 23 23 6.23 0.00 0.00 0.00 0.00
2023 05 04 23 24 6.08 0.00 0.00 0.00 0.00
2023 05 04 23 25 5.93 0.00 0.00 0.00 0.00
2023 05 04 23 26 5.78 0.00 0.00 0.00 0.00
2023 05 04 23 27 5.64 0.00 0.00 0.00 0.00
2023 05 04 23 28 5.49 0.00 0.00 0.00 0.00
2023 05 04 23 29 5.34 0.00 0.00 0.00 0.00
2023 05 04 23 30 5.19 0.00 0.00 0.00 0.00
2023 05 04 23 31 5.04 0.00 0.00 0.00 0.00
2023 05 04 23 32 4.90 0.00 0.00 0.00 0.00
2023 05 04 23 33 4.75 0.00 0.00 0.00 0.00
2023 05 04 23 34 4.60 0.00 0.00 0.00 0.00
2023 05 04 23 35 4.45 0.00 0.00 0.00 0.00
2023 05 04 23 36 4.31 0.00 0.00 0.00 0.00
2023 05 04 23 37 4.16 0.00 0.00 0.00 0.00
2023 05 04 23 38 4.02 0.00 0.00 0.00 0.00
2023 05 04 23 39 3.87 0.00 0.00 0.00 0.00
2023 05 04 23 40 3.72 0.00 0.00 0.00 0.00
2023 05 04 23 41 3.58 0.00 0.00 0.00 0.00
