# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 06 23 51 48.61 129.25 112.64 99.04 50.61
2023 05 06 23 52 48.83 129.65 112.69 99.27 55.34
2023 05 06 23 53 49.06 130.04 112.74 99.49 67.43
2023 05 06 23 54 49.28 130.43 112.80 99.71 99.56
2023 05 06 23 55 49.51 130.82 112.85 99.93 129.61
2023 05 06 23 56 49.73 131.21 112.90 100.15 137.45
2023 05 06 23 57 49.95 131.60 112.95 100.37 139.01
2023 05 06 23 58 50.18 131.99 113.01 100.59 139.25
2023 05 06 23 59 50.40 132.38 113.06 100.80 139.18
2023 05 07 00 00 50.62 132.76 113.12 101.02 139.04
2023 05 07 00 01 50.85 133.15 113.17 101.23 138.88
2023 05 07 00 02 51.07 133.53 113.22 101.44 138.74
2023 05 07 00 03 51.30 133.91 113.28 101.65 138.61
2023 05 07 00 04 51.52 134.29 113.33 101.86 138.49
2023 05 07 00 05 51.74 134.67 113.39 102.07 138.39
2023 05 07 00 06 51.97 135.05 113.45 102.28 138.29
2023 05 07 00 07 52.19 135.42 113.50 102.48 138.21
2023 05 07 00 08 52.42 135.80 113.56 102.69 138.13
2023 05 07 00 09 52.64 136.17 113.61 102.89 138.06
2023 05 07 00 10 52.86 136.55 113.67 103.10 138.00
2023 05 07 00 11 53.09 136.92 113.73 103.30 137.94
2023 05 07 00 12 53.31 137.29 113.78 103.50 137.89
2023 05 07 00 13 53.54 137.65 113.84 103.70 137.84
2023 05 07 00 14 53.76 138.02 113.90 103.90 137.79
2023 05 07 00 15 53.99 138.38 113.96 104.09 137.75
2023 05 07 00 16 54.21 138.75 114.02 104.29 137.71
2023 05 07 00 17 54.43 139.11 114.07 104.48 137.67
2023 05 07 00 18 54.66 139.47 114.13 104.68 137.63
